Security Code,Security Id,Security Name,Status,Group
523044,HFML,Hindustan Financial Management Ltd,Delisted,B 
523049,RINKIPET,Rinki Petrochemicals & Industries Ltd,Delisted,B 
523051,DEWRUBB-B,Dewan Rubber Industries Ltd,Delisted,P 
523054,ZBINTXPP,Binayak Tex Processors Ltd,Active,XT
523062,JJFINCOR,JJ Finance Corporation Ltd,Active,X 
523066,INDIAGYP,India Gypsum Ltd,Delisted,B 
523069,PRALE,Prakash Leasing Ltd,Delisted,P 
523072,ASROTOPDM,AS Rototech Ltd,Delisted,Z 
523075,KHTNREF,KHTNREF,Delisted,Z 
523080,AEC,AEC India Ltd,Delisted,P 
523083,SOMPLAST,Somplast Leather Industries Ltd ,Delisted,XD
523090,SAFPACKDM,Safepack Polymers Ltd,Delisted,Z 
523095,HOPELES,Hope Leasing & Finance Ltd,Delisted,Z 
523100,COSMOFE,Cosmo Ferrites Ltd-$,Active,X 
523102,CONSFNDDM,Consolidated Foundations India Ltd,Delisted,Z 
523105,CROPSTER,Cropster Agro Ltd,Active,B 
523106,ZMAGNETI,Magnetix India Ltd,Delisted,Z 
523113,FUTURSEC,Futuristic Securities Ltd,Active,XT
523116,SANCTRN,Sanco Trans Ltd,Active,X 
523120,THRIVE,Thrive Future Habitats Ltd,Active,XT
523125,ELARFSH,Elar Fashions Ltd,Delisted,Z 
523127,EIHAHOTELS,EIH Associated Hotels Ltd-$,Active,B 
523131,KHAOVER,Khaitan Overseas & Finance Ltd,Delisted,Z 
523133,BONINDL,Bonanza Industries Ltd,Delisted,Z 
523141,SOLBUSDM,Solar Busiforms Ltd,Delisted,Z 
523144,MEDICAPQ,Medi Caps Ltd-$,Active,X 
523149,ARPLC,Arpan Leasing Company Ltd,Delisted,Z 
523151,OTCO,OTCO International Ltd,Active,X 
523153,GKAYEXM-B,Geekay Exim India Ltd,Delisted,Z 
523156,HEMKUNT,Hemkunt Timbers Ltd,Delisted,Z 
523160,MORGANITE,Morganite Crucible India Ltd,Active,X 
523164,SIPIND,SIP Industries Ltd,Suspended,Z 
523167,INDSMFNDM,Indian Seamless Fin Serv Ltd,Delisted,Z 
523168,AYPLAMI,Ayepee Lamitubes Ltd,Delisted,XT
523179,ROCKLES-B,Rockland Leasing Ltd,Delisted,P 
523186,BAPACK,B&A Packaging India Ltd,Active,X 
523197,MAZDAPR,Mazda Properties Ltd,Delisted,P 
523200,CLASSIC,Classic Diamonds (India) Ltd,Delisted,Z 
523204,ABAN,Aban Offshore Ltd,Active,T 
523207,KOKUYOCMLN,Kokuyo Camlin Ltd-$,Active,B 
523209,NICCOUCO,Nicco Uco Alliance Credit Ltd,Suspended,XT
523218,KILBURN,Kilburn Office Automation Ltd,Suspended,Z 
523221,MCSLTD,MCS Ltd,Delisted,Z 
523222,SRMENERGY,SRM Energy Ltd,Active,XT
523229,BHARATSE,Bharat Seats Ltd-$,Active,B 
523230,JALPAC,Jalpac India Ltd,Suspended,XT
523232,CONTPTR,Continental Petroleums Ltd,Active,X 
523236,SHRENUJ,Shrenuj & Company Ltd,Delisted,Z 
523240,GUJINST,GUJINST,Delisted,Z 
523242,NBFOOT,NB Footwear Ltd,Active,P 
523244,MOHANFI,Mohan Fibre Products Ltd,Delisted,Z 
523246,CHOKINT,Chokhani International Ltd,Delisted,P 
523248,MACPLASQ,Machino Plastics Ltd-$,Active,X 
523252,DEWNTYR-B,Dewan Tyres Ltd,Delisted,P 
523260,PEARLPOLY,PEARL Polymers Ltd,Active,B 
523261,VENKEYS,Venkys (India) Ltd,Active,B 
523263,GANGAPP,Gangadharam Appliances Ltd,Delisted,Z 
523267,ESSTE,Essar Teleholdings Ltd,Delisted,Z 
523269,ADVANIHOTR,Advani Hotels & Resorts (India) Ltd,Active,B 
523273,SUPOFDM,Supreme Oriented Films Ltd,Delisted,B 
523277,GVFILM,GV Films Ltd,Active,Z 
523283,SUPERHOUSE,Superhouse Ltd,Active,B 
523285,PRMRHS-B1DM,Premier Housing & Industrial Enterprises Ltd,Delisted,Z 
523289,RAMAVISION,Rama Vision Ltd,Active,X 
523295,SUMANMOTEL,Suman Motels Ltd,Delisted,Z 
523299,ROCKWOOL,Rockwool (India) Ltd,Delisted,T 
523301,TCPLPACK,TCPL Packaging Ltd-$,Active,B 
523303,BESTE,Bestavision Electronics Ltd,Delisted,Z 
523307,PANASONIC,Panasonic Appliances India Company Ltd-$,Delisted,B 
523309,SHRIGANG,Shri Gang Industries & Allied Products Ltd,Active,X 
523315,PURITY,Purity Flexpack Ltd,Active,P 
523317,NARANGIN,Narang Industries Ltd,Delisted,XD
523319,BALMLAWRIE,Balmer Lawrie & Company Ltd,Active,B 
523321,KASHPAN,Kashiram Pannalal Industries Ltd,Delisted,Z 
523323,KOVAI,Kovai Medical Center & Hospital Ltd,Active,B 
523325,GINNIFIL,Ginni Filaments Ltd,Delisted,T 
523327,RENEWPW,Renewable Power Projects Ltd,Delisted,Z 
523329,ELDEHSG,Eldeco Housing & Industries Ltd,Active,B 
523331,DHARNOV,Dharnendra Overseas Ltd,Delisted,P 
523333,POLARPH,Polar Pharma India Ltd-$,Delisted,XT
523337,KUSHDIA,Kushal Diamonds Ltd,Delisted,P 
523341,RAJNPIP-B,Rajinder Pipes Ltd,Delisted,Z 
523343,MICROSE,Microse India Ltd,Active,XT
523351,STDSHOE,Standard Shoe Sole and Mould (India) Ltd,Active,P 
523353,CDRHLTH,CDR Healthcare Ltd,Delisted,ZP
523357,GUJJHM,Gujarat JHM Hotels Ltd,Delisted,Z 
523359,SHARPIND,Sharp Industries Ltd,Delisted,Z 
523361,AGRITHA,Agritech Hatcheries & Foods Ltd,Delisted,Z 
523363,STERLINH,Sterling Holiday Resorts India Ltd-$,Delisted,B 
523365,RKVNFLO,Rikvin Floors Ltd,Delisted,Z 
523367,DCMSHRIRAM,DCM Shriram Ltd,Active,A 
523369,DCMSRIND,DCM Shriram Industries Ltd-$,Active,B 
523371,MAWANASUG,Mawana Sugars Ltd,Active,B 
523373,MINID,Mini Diamonds India Ltd,Active,X 
523375,MODITHR,Modi Tele Fibres Ltd,Delisted,P 
523377,GUJAP,Gujarat Apar Polymers Ltd,Delisted,Z 
523382,MINISOFT,Mini Soft Ltd,Delisted,X 
523384,MAHAPEXLTD,Maha Rashtra Apex Corporation Ltd,Active,B 
523385,NILKAMAL,Nilkamal Ltd,Active,B 
523387,TRITON,Triton Corp Ltd,Active,XT
523389,OXIDE,Oxides & Specialities Ltd,Delisted,X 
523391,NAHARPOLY,Nahar Polyfilms Ltd,Active,B 
523395,3MINDIA,3M India Ltd,Active,A 
523398,BOSCH-HCIL,Johnson Controls-Hitachi Air Conditioning India Ltd,Active,B 
523400,DETRIND,Detroit Industries Ltd,Delisted,Y 
523405,JMFINANCIL,JM Financial Ltd-$,Active,A 
523407,LANESEDA,Lan Eseda Industries Ltd,Delisted,B 
523409,HNDMGTDM,Hindustan Magnetics Ltd,Delisted,Z 
523411,ADCINDIA,ADC India Communications Ltd-$,Active,X 
523413,HMG,HMG Industries Ltd,Delisted,Z 
523415,COVENTRY,Coventry Coil-O-Matic Haryana Ltd,Delisted,Z 
523419,TNTELE,Tamilnadu Telecommunications Ltd,Active,B 
523421,AIRCOMI,Air Command India Ltd,Delisted,Z 
523423,RCSVANP,RCS Vanaspati Industry Ltd,Delisted,Z 
523425,SUNRAJDI,Sunraj Diamond Exports Ltd,Active,XT
523427,TITANFO,Titan Foods & Fashions Ltd,Delisted,Z 
523429,BSAPPLI,BS Appliances Ltd,Delisted,B 
523431,NWERURB,New Era Urban Amenities Ltd,Delisted,Z 
523433,MGWLMAC,Mig-weld & Machines Ltd,Delisted,Z 
523435,POLMRMO,Polar Marmo Agglomerates Ltd,Delisted,Z 
523439,SHWALEL,Shaw Wallace Electronics Ltd,Delisted,P 
523441,VKRMPRJDM,Vikram Projects Ltd,Delisted,Z 
523443,TMLNDHS,Tamilnadu Hospital Ltd,Delisted,Z 
523445,RIIL,Reliance Industrial Infrastructure Ltd,Active,B 
523447,ALSAMRN-B,Alsa Marine & Harvests Ltd,Delisted,P 
523449,SHARP,Sharp India Ltd,Active,X 
523451,RADMULT,Radan Multimedia Ltd,Delisted,Z 
523455,TECPO,Techtran Polylenses Ltd,Delisted,Z 
523457,LINDEINDIA,Linde India Ltd,Active,A 
523461,ELETROLUXK,Electrolux Kelvinator Ltd,Delisted,B 
523465,INDBNK,Ind Bank Housing Ltd,Active,B 
523467,JAIMATAG,Jai Mata Glass Ltd,Active,X 
523469,RAVIHTC,Ravi-Hi-Tech Ltd,Delisted,Z 
523471,GUJSSPN,Gujarat Suspension Ltd,Delisted,Z 
523475,LOTUSCHO,Lotus Chocolate Company Ltd,Active,B 
523477,GUJRATGAS,Gujarat Gas Company Ltd,Delisted,A 
523483,PACIFICI,Pacific Industries Ltd,Active,X 
523489,CMMHOSP,Chennai Meenakshi Multispeciality Hospital Ltd-$,Active,X 
523491,LUNRDMD,Lunar Diamonds Ltd,Delisted,Z 
523497,PAMDIDM,Pampasar Distillery Ltd,Delisted,Z 
523501,VITLFOD,Vital Foods Ltd,Delisted,Z 
523505,GUJBXIT,Gujarat Bauxite Ltd,Delisted,Z 
523511,AANKITG,Aankit Granites Ltd,Delisted,P 
523513,VISHVEL,Vishva Electronics (India) Ltd,Delisted,Z 
523515,SRLXMED,Surlux Mediquip Ltd,Delisted,Z 
523519,UNIOFFICE,Universal Office Automation Ltd,Active,X 
523523,RAINBOWPAP,Rainbow Papers Ltd-$,Suspended,Z 
523525,SPPTROL,Speciality Petrolubes Ltd,Delisted,Z 
523531,AVNCPRN,Avon Industries Ltd,Delisted,P 
523537,APMIN,APM Industries Ltd-$,Active,X 
523539,PRECWIRE,Precision Wires India Ltd,Active,B 
523542,DYNALMP,Dyna Lamps & Glass Works Ltd,Delisted,P 
523544,MONEL,Monica Electronics Ltd,Suspended,Z 
523548,HYDCONN,Hyderabad Connectronics Ltd,Delisted,Z 
523550,KRYPTONQ,Krypton Industries Ltd,Active,X 
523554,SSIND-B1,S & S Industries & Enterprises Ltd,Delisted,P 
523558,SWISSMLTRY,Swiss Military Consumer Goods Ltd,Active,X 
523564,MRGNIND,Morgan Industries Ltd,Delisted,X 
523566,MARBU,Martin Burn Ltd,Active,X 
523568,CNRTSPC,Concert Spices & Exports Ltd,Delisted,Z 
523572,INTRUBI,Integrated Rubian Exports Ltd,Delisted,XD
523574,FEL,Future Enterprises Ltd,Active,Z 
523576,FLAWLESD,Flawless Diamond (India) Ltd,Delisted,X 
523578,MURABLK,Murablack India Ltd,Delisted,P 
523580,SIPRD,SI Property Development Ltd,Delisted,Z 
523586,INDTONER,Indian Toners & Developers Ltd-$,Active,X 
523592,JENSONICOL,Jenson & Nicholson (India) Ltd,Delisted,XT
523594,KUNSTOFF,Kunststoffe Industries Ltd,Active,X 
523596,IRCONIN,Ircon International Ltd,Delisted,T 
523598,SCI,Shipping Corporation of India Ltd,Active,A 
523600,NORTECHDM,Nortech India Ltd,Delisted,Z 
523604,UNICORP-B,Unicorp Industries Ltd,Delisted,Z 
523606,SIKA,Sika Interplant Systems Ltd,Active,B 
523608,CHOKGLB,Chokhani Global Express Ltd,Delisted,Y 
523610,ITI,ITI Ltd,Active,A 
523612,DKCHEMO,DK Chemoplast Ltd,Delisted,Z 
523616,RISHABH,Rishabh Industries Ltd,Delisted,Z 
523618,DREDGECORP,Dredging Corporation of India Ltd,Active,B 
523620,PHRMASI,Phaarmasia Ltd,Active,XT
523626,BELLCONT,Bells Controls Ltd,Delisted,B 
523628,PODDARHOUS,Poddar Housing and Development Ltd,Suspended,Z 
523630,NFL,National Fertilizers Ltd,Active,B 
523632,UNIPORT,Uniport Computers Ltd,Delisted,XD
523634,VASHISTIDET,Vashisti Detergents Ltd,Delisted,B 
523638,IPRINGLTD,IP Rings Ltd-$,Active,X 
523640,VENKYSI,VENKYS(IND),Delisted,Z 
523642,PIIND,PI Industries Ltd,Active,A 
523646,LIFELINDM,Hallmark Healthcare Ltd,Delisted,Z 
523648,PLASTIBLEN,Plastiblends India Ltd-$,Active,B 
523650,YASHINNO,Yash Innoventures Ltd,Active,X 
523652,KKPLASTICK,Kkalpana Plastick Ltd,Active,X 
523654,UNILITE,Unilite Industries Ltd,Delisted,Z 
523658,RISHIRUB,Rishiroop Rubber International Ltd,Delisted,B 
523660,WATERBASE,Waterbase Ltd,Active,X 
523664,SITAPLY,Sitapur Plywood Manufacturing Ltd,Delisted,Z 
523666,DEVFA,Dev Fasteners Ltd,Delisted,P 
523670,NOIMC,Noida Medicare Centre Ltd,Delisted,Z 
523672,FLEXFO,Flex Foods Ltd-$,Active,X 
523676,GOLKUNDIA,Golkunda Diamonds & Jewellery Ltd,Active,X 
523678,MALANLT,Malanpur Leathers Ltd,Delisted,Z 
523682,BTWIN,BTW Industries Ltd,Delisted,Z 
523688,KRYSTPL,Krystal Polyfab Ltd,Delisted,Z 
523692,MSSHOES,MS Shoes East Ltd,Delisted,Z 
523694,APCOTEXIND,Apcotex Industries Ltd,Active,B 
523696,FORTISMLR,Fortis Malar Hospitals Ltd,Active,X 
523698,MIDLANDP,Midland Plastics Ltd,Delisted,XD
523702,PACKTEC,Packtech Industries Ltd,Delisted,P 
523704,MASTEK,Mastek Ltd,Active,A 
523708,EIMCOELECO,Eimco Elecon (India) Ltd,Active,B 
523710,SAYAJIHOTL,Sayaji Hotels Ltd,Active,X 
523712,JMGCORP,JMG Corporation Ltd,Active,P 
523716,ASHIANA,Ashiana Housing Ltd-$,Active,B 
523718,ASHOKFSDM,Ashok Fashions Ltd,Delisted,Z 
523722,SVAMSOF,Svam Software Ltd,Active,X 
523724,VIJSHAN,Vijay Shanthi Builders Ltd,Delisted,Z 
523726,KHPAPER,Khaitan Paper Machines Ltd,Delisted,Z 
523728,SIDDHATUBE,Siddhartha Tubes Ltd,Delisted,Z 
523732,ECOBOAR,Ecoboard Industries Ltd,Active,XT
523736,DVL,Dhunseri Ventures Ltd-$,Active,B 
523738,ALACRIHS,Alacrity Housing Ltd,Delisted,XD
523752,TIHIL,Trans India House Impex Ltd,Active,X 
523754,MAHEPC,Mahindra EPC Irrigation Ltd,Active,B 
523756,SREINFRA,SREI Infrastructure Finance Ltd,Delisted,T 
523758,ITIL,Information Technologies India Ltd,Delisted,B 
523760,SATNEXP,Satnam Exports (India) Ltd,Delisted,Z 
523764,SAKURAS-B,Sakura Seimitsu (India) Ltd,Delisted,Z 
523766,ICCON,Iccon Oil & Specialities Ltd,Delisted,Z 
523768,GUJBOROS,Gujarat Borosil Ltd,Delisted,X 
523770,IDISL,Intergrated Digital Info Services Ltd,Delisted,XT
523774,SSHELTR,Southern Shelters Ltd,Delisted,Z 
523778,YSPORCL,YS Porcelain Tubes India Ltd,Delisted,Z 
523780,RASEXTR,Ras Extrusions Ltd,Delisted,T 
523782,MITSHI,Mitshi India Ltd,Active,X 
523784,AVIKMRS,Avikem Resins Ltd,Delisted,Z 
523788,INDRUBR,India Rubber Ltd,Delisted,P 
523790,SHUKJEW,Shukra Jewellery Ltd,Active,P 
523792,MAZDA,Mazda Ltd-$,Active,B 
523794,GLOBT,Global Infrastructure & Technologies Ltd,Delisted,Z 
523796,VHLTD,Viceroy Hotels Ltd,Active,T 
523800,HANIIND,Hani Industries Ltd,Delisted,Z 
523802,GOMIND,GOM Industries Ltd,Delisted,XD
523804,JFLABS,JF Laboratories Ltd,Delisted,Z 
523806,GWALTRN,Gwalior Trans System Ltd,Delisted,Z 
523808,BHORIND,Bhor Industries Ltd,Delisted,B 
523810,DIVINE,Divine Multimedia (India) Ltd,Delisted,Z 
523812,ARHTIND,Arhat Industries Ltd,Delisted,P 
523814,SRINSME,Srinivasa Smelters Ltd,Delisted,Z 
523820,NEOCORP,Neo Corp International Ltd,Suspended,Z 
523822,THPAPEX,Thapar Exports Ltd,Delisted,P 
523824,DUPONTS,Dupont Sportswear Ltd,Delisted,P 
523826,SOVERDIA,Sovereign Diamonds Ltd,Active,XT
523828,MENONBE,Menon Bearings Ltd-$,Active,B 
523830,FLEETWL,Fleetweld India Ltd,Delisted,P 
523832,MUKATPIP,Mukat Pipes Ltd-$,Active,XT
523834,MANGALW,Mangalwedhe Sun Soya Ltd,Delisted,Y 
523836,GUJRAFFIA,Gujarat Raffia Industries Ltd,Active,T 
523838,SIMPLEXINF,Simplex Infrastructures Ltd,Active,B 
523840,INNOVTEC,Innovative Tech Pack Ltd,Active,X 
523842,SUPTANERY,Super Tannery Ltd,Active,X 
523844,CONSTRONIC,Constronics Infra Ltd,Active,X 
523846,SKYSS,Skypak Service Specialists Ltd,Delisted,Z 
523848,SRSHTSHDM,Srushti Shoes Ltd,Delisted,Z 
523850,AXTEL,Axtel Industries Ltd,Active,X 
523852,NUCORWR,Nucor Wires Ltd,Delisted,Z 
523854,ZSEEMEINDM,Seema Industries Ltd,Delisted,Z 
523856,TORRCABS,Torrent Cables Ltd,Delisted,B 
523858,ESSMCAT,Essem Catalyst Ltd,Delisted,P 
523860,GYANLTH,Gyan Leatherboards Ltd,Delisted,Z 
523862,GRANDOAK,Grand Oak Canyons Distillery Ltd,Active,B 
523864,DSQSOFT,DSQ Software Ltd,Delisted,B 
523868,UBEINDL,UBE Industries Ltd,Delisted,Y 
523872,MAGNA,Magna Industries & Exports Ltd,Delisted,P 
523874,EASTINDIA,East India Drums and Barrels Manufacturing Ltd,Active,XT
523876,JYOTIOVR,Jyoti Overseas Ltd,Suspended,Z 
523878,TOTEX,Total Exports Ltd,Delisted,Z 
523880,GUJSPLB,Gujarat Speciality Lubes Ltd,Delisted,Z 
523882,MAGNSRB,Magnus Rubber Industries Ltd,Delisted,P 
523886,MICROINK,Micro Inks Ltd,Delisted,B 
523888,VRWODAR,VR Woodart Ltd,Active,XT
523890,DSKULKARNI,DS Kulkarni Developers Ltd,Suspended,Z 
523892,GEMEYDM,Gem Eyeadorns Ltd,Delisted,B 
523894,CROWNTV,Crown Television Ltd,Delisted,Z 
523896,APIL,Avi Products India Ltd,Active,XT
523990,BHTERMI,Bharat Thermite Ltd,Delisted,Z 
523994,INTRLNK,Interlink Exports Ltd,Delisted,P 
523998,DATALIN,Dataline & Research Technologies Ltd,Delisted,Z 
524000,POONAWALLA,Poonawalla Fincorp Ltd,Active,A 
524003,GUJHITC,Gujarat High Tech Industries Ltd,Delisted,Z 
524009,RAASHIF,Raashi Fertilizers Ltd,Delisted,Y 
524011,GENOMICS,Genomics Biotech Ltd,Delisted,XD
524013,HINFLUR,Hindustan Fluorocarbons Ltd,Suspended,B 
524019,KINGFA,Kingfa Science & Technology (India) Ltd-$,Active,B 
524031,PATIDAR,Patidar Buildcon Ltd,Active,X 
524037,RAMAPHO,Rama Phosphates Ltd,Active,B 
524038,VENLONENT,Venlon Enterprises Ltd,Active,X 
524044,ZUNIALK,Unialkem Fertilizers Ltd,Delisted,Z 
524046,PETPLST,Pet Plastics Ltd,Active,XT
524051,POLYPLEX,Polyplex Corporation Ltd,Active,B 
524055,PANIDPR,Panther Industrial Products Ltd,Active,X 
524059,VARNPLY,Varun Polymol Organics Ltd,Delisted,P 
524065,CHEMECHDM,Chemech Laboratories Ltd,Delisted,Z 
524067,SRNEDYE,Serene Industries Ltd,Delisted,P 
524070,AMRACHEDM,AMRACHEDM,Delisted,Z 
524075,ALBERTDAVD,Albert David Ltd-$,Active,B 
524080,HARLETH,Haryana Leather Chemicals Ltd,Active,X 
524082,HARLPHR,Harleystreet Pharmaceuticals Ltd ,Delisted,T 
524084,MONSANTO,Monsanto India Ltd,Delisted,B 
524087,UNICORN,Unicorn Organics Ltd,Delisted,P 
524091,CARYSIL,Carysil Ltd,Active,B 
524099,JUPIBIOT,Jupiter Biotech Ltd,Delisted,T 
524103,LINEARIND,Linear Industries Ltd,Delisted,XT
524105,SUMEXCH,Sumex Chemicals Ltd,Delisted,P 
524107,ORGCHEM,Organic Chemoils Ltd,Delisted,Z 
524109,KABRAEXTRU,Kabra Extrusiontechnik Ltd,Active,B 
524113,PHARMA-B1,Pharmaceutical Products of India Ltd,Delisted,Z 
524117,PROTCHEM,Protchem Industries India Ltd,Delisted,XD
524119,KPLINT,KPL International Ltd,Delisted,B 
524121,INDMAIZ,Indian Maize & Chemicals Ltd,Delisted,Z 
524123,CEPHAMP,Cepham Pharmaceuticals Ltd,Delisted,Z 
524125,THIRNCH,THIRNCH,Delisted,Z 
524129,VINYLINDIA,Vinyl Chemicals (India) Ltd,Active,B 
524136,PCCOSMA,Pee Cee Cosma Sope Ltd,Active,X 
524138,MAHINCOMP,Mahindra Composites Ltd-$,Delisted,B 
524140,CHDRGDM,Cheminor Drugs Ltd,Delisted,B 
524144,BONANZA,Bonanza Pharmaceuticals Ltd,Delisted,Z 
524152,BLUBPTR,Blue Blends Petrochemicals Ltd,Delisted,Z 
524156,TCMLMTD,TCM Ltd,Active,XT
524160,SMZS,SMZS Chemicals Ltd,Delisted,B 
524162,PFIMEXP,Pfimex Pharmaceuticals Ltd,Delisted,Z 
524163,ZSHRAYPE,ZSHRAYPE,Delisted,Z 
524164,IOLCP,IOL Chemicals & Pharmaceuticals Ltd,Active,B 
524166,WYTHLAB-B,WYTHLAB-B,Delisted,Z 
524168,TITACOM,Titanor Components Ltd,Delisted,T 
524170,DSQBIO,DSQ Biotech Ltd,Delisted,B 
524174,KESARPE,Kesar Petroproducts Ltd,Active,X 
524178,PNTXCHM,Paintex Chemicals Bombay Ltd,Delisted,P 
524194,ROCKHARD,Rock Hard Petrochemical Industries Ltd,Delisted,X 
524196,BNZOPTR,Benzo Petrochemicals Ltd,Delisted,Z 
524200,VINATIORGA,Vinati Organics Ltd-$,Active,A 
524202,LACTOSE,Lactose India Ltd,Active,X 
524204,TEEAI,Teesta Agro Industries Ltd,Active,X 
524206,ASTDRUG,Astron Drugs & Industries Ltd,Delisted,Z 
524208,AARTIIND,Aarti Industries Ltd,Active,A 
524210,PNTKYOR,Pentokey Organy India Ltd,Active,X 
524212,WANBURY,Wanbury Ltd,Active,B 
524214,KINGCHD,Kings Chemicals & Distilleries Ltd,Delisted,P 
524218,RESONANCE,Resonance Specialties Ltd-$,Active,X 
524224,NPNTCHM,Nariman Point Chemical industriesus Ltd,Delisted,P 
524226,GAEL,Gujarat Ambuja Exports Ltd,Active,B 
524230,RCF,Rashtriya Chemicals and Fertilizers Ltd,Active,A 
524232,MAHAPOL,Maharashtra Polybutenes Ltd,Delisted,Z 
524237,ZMRPL(5),ZMRPL(5),Delisted,Z 
524238,GUJINJEC,Gujarat Inject Kerala Ltd,Active,XT
524240,SKGSOLV,SKG Solvex Ltd,Delisted,Z 
524244,FACT,Fertilisers & Chemicals Travancore Ltd,Delisted,B 
524246,PRDEPDRDM,Pradeep Drug Company Ltd,Delisted,Z 
524250,LALITPL,Lalit Polymers & Electronics Ltd,Delisted,Y 
524252,PRIMEPT,Prime Petro Products Ltd,Delisted,P 
524254,KRSHPLS,Krishna Plastochem Ltd,Delisted,Z 
524256,DAURALA,Daurala Organics Ltd,Delisted,B 
524260,CONSOLFI,Consolidated Fibres & Chemicals Ltd,Delisted,B 
524264,UNIMERQ,Unimers India Ltd,Suspended,Z 
524270,MAGNACOL,Magna Colors Ltd,Delisted,ZP
524272,CBONIND,Cebon India Ltd,Delisted,Z 
524276,DUJODPPR,Dujodwala Paper Chemicals Ltd-$,Delisted,Z 
524280,KOPRAN,Kopran Ltd,Active,B 
524288,AIMCOPEST,Aimco Pesticides Ltd,Active,X 
524290,VYSLIPH,Vysali Pharmaceuticals Ltd,Delisted,P 
524306,HILTINT,Hilton Intermediates Ltd,Delisted,Z 
524310,VBCIND,VBC Industries Ltd,Delisted,Z 
524312,VIJAYCH,Vijayashree Chemicals Ltd,Delisted,Z 
524314,GUJTERC,Gujarat Terce Laboratories Ltd,Active,X 
524316,HINPHOT,Hindustan Photo Films Manufacturing Company Ltd,Suspended,Y 
524318,PREYANS,Preyanshu Industries Ltd,Delisted,Z 
524322,KABRADG,Kabra Drugs Ltd,Active,XT
524324,SEYAIND,Seya Industries Ltd,Active,T 
524330,JAYAGROGN,Jayant Agro Organics Ltd,Active,B 
524332,BCLIND,BCL Industries Ltd-$,Active,B 
524336,SHHARICH,Shree Hari Chemicals Export Ltd,Active,XT
524338,MADHURE,Madhu Refoils & Chemicals Ltd,Delisted,Z 
524342,INDOBORAX,Indo Borax & Chemicals Ltd-$,Active,B 
524344,ELEGNPH,Elegant Pharmaceuticals Ltd,Delisted,P 
524346,ICATLYS,International Catalyst Ltd,Delisted,Z 
524348,AARTIDRUGS,Aarti Drugs Ltd,Active,B 
524350,NACROCH,Nacro Chemicals Ltd,Delisted,Z 
524360,SOLARFM,Solar Farmachem Ltd,Delisted,P 
524364,SPLPOLY,SPL Polymers Ltd,Delisted,B 
524366,CLARIND,Claro India Ltd,Suspended,Y 
524368,MILEORG,Milestone Organics Ltd,Delisted,Z 
524370,BODALCHEM,Bodal Chemicals Ltd,Active,B 
524372,ORCHPHARMA,Orchid Pharma Ltd,Active,B 
524374,EPICENZY,EPIC Enzymes Pharmaceuticals & Industrial Chemicals Ltd-$,Delisted,XT
524378,JMDEPACKR,JMDE Packaging & Realties Ltd,Delisted,XT
524380,JNAKINT,JNAKINT,Delisted,Z 
524382,RINADRG,Ratna Drugs Ltd,Delisted,P 
524384,OMNDE,Omni Dye Chem Exports Ltd,Delisted,Z 
524386,AMINXCHDM,AMINXCHDM,Delisted,Z 
524388,CRAZYINF,Crazy Infotech Ltd,Delisted,Z 
524390,MHNAVPH,Manav Pharmaceuticals Ltd,Delisted,P 
524394,VIMTALABS,Vimta Labs Ltd-$,Active,B 
524396,BIOFILCHEM,Biofil Chemicals & Pharmaceuticals Ltd,Active,B 
524398,DMNIAPH,Damania Pharmaceuticals Ltd,Delisted,Z 
524400,ISHITADR,Ishita Drugs & Industries Ltd,Active,X 
524402,MRUTIOR**,Maruti Organics Ltd,Delisted,P 
524404,MARKSANS,Marksans Pharma Ltd,Active,A 
524406,OMEGALAB,Omega Laboratories Ltd,Delisted,XD
524408,UNIVSTAR,Universal Starch Chem Allied Ltd,Active,X 
524410,SRHHL,SRHHL Industries Ltd,Delisted,B 
524412,AAREYDRUGS,Aarey Drugs & Pharmaceuticals Ltd,Active,B 
524414,NORRIS,Norris Medicines Ltd,Active,X 
524418,CDRMEDI,CDR Medical Industries Ltd,Delisted,P 
524424,HITCHDR,Hi-Tech Drugs Ltd,Delisted,P 
524426,SILCAL,Silcal Metallurgic Ltd,Delisted,XD
524432,KARLECH,Karnav Leather Chemicals Ltd,Delisted,Z 
524434,ASINPET,Asian Petroproducts & Exports Ltd,Active,X 
524438,ZORAPHA,Zora Pharma Ltd,Delisted,Z 
524440,CAMEXLTD,Camex Ltd,Active,X 
524442,RAHICEM,Rahi Chemicals Ltd,Delisted,Z 
524444,EVEXIA,Evexia Lifecare Ltd,Active,X 
524446,SABERORGAN,Sabero Organics Gujarat Ltd,Delisted,B 
524448,AHLCONQ,Ahlcon Parenterals (India) Ltd,Delisted,B 
524450,ORIACID,Orion Acids & Chemicals Ltd,Delisted,P 
524452,SUNSL,Sunstar Lubricants Ltd,Delisted,Z 
524456,CUREREM,Curefast Remedies Ltd,Delisted,Z 
524458,INDOEURO,Indo Euro Indchem Ltd,Active,X 
524460,RICHLNP,Richline Pharmaceutical Ltd,Delisted,P 
524462,PAMDRGS,Paam Drugs & Pharmaceuticals Ltd,Delisted,Z 
524464,CHEMLAB-B,Chemox Laboratories Ltd,Delisted,Z 
524466,COREORG,Core Organics Ltd,Delisted,Z 
524468,WHITEPR,White Way Products Pharma Ltd,Delisted,Z 
524470,SYNCOMF,Syncom Formulations India Ltd-$,Active,B 
524474,HITECOR,Hitech Orgochem Ltd,Delisted,Z 
